Step,TotEng
127200.0,-332.46386
127300.0,-332.39899
127400.0,-332.86528
127500.0,-332.646
127600.0,-332.83018
127700.0,-332.76316
127800.0,-332.89244
127900.0,-332.52973
128000.0,-332.61348
128100.0,-332.8216
128200.0,-332.75053
128300.0,-332.83521
128400.0,-332.48491
128500.0,-333.11185
128600.0,-332.91078
128700.0,-332.43395
128800.0,-332.81681
128900.0,-332.5453
129000.0,-332.52691
129100.0,-332.79762
129200.0,-332.6001
129300.0,-332.53676
129400.0,-332.17165
129500.0,-332.20879
129600.0,-332.52558
129700.0,-332.46177
129800.0,-332.72451
129900.0,-332.63497
130000.0,-332.80199
130100.0,-332.80704
130200.0,-332.39
130300.0,-332.32967
130400.0,-332.37077
130500.0,-332.60331
130600.0,-332.46035
130700.0,-332.63849
130800.0,-332.69738
130900.0,-332.85906
131000.0,-332.56689
131100.0,-332.86798
131200.0,-332.8172
131300.0,-332.59466
131400.0,-332.65047
131500.0,-332.71362
131600.0,-332.98764
131700.0,-332.72547
131800.0,-332.70084
131900.0,-332.61197
132000.0,-332.72745
132100.0,-332.50431
132200.0,-332.84784
132300.0,-332.84249
132400.0,-332.83965
132500.0,-332.51745
132600.0,-332.50313
132700.0,-332.3476
132800.0,-332.67102
132900.0,-332.45863
133000.0,-332.51656
133100.0,-332.70102
133200.0,-332.7406
133300.0,-332.78302
133400.0,-332.36497
133500.0,-332.6904
133600.0,-333.08281
133700.0,-332.74837
133800.0,-332.38363
133900.0,-332.36404
134000.0,-332.0831
134100.0,-332.61482
134200.0,-332.62978
134300.0,-332.57006
134400.0,-332.14496
134500.0,-332.59877
134600.0,-332.57593
134700.0,-332.97434
134800.0,-332.80126
134900.0,-332.99434
135000.0,-332.23059
135100.0,-332.32106
135200.0,-332.51607
135300.0,-332.45894
135400.0,-332.40249
135500.0,-332.57343
135600.0,-332.42987
135700.0,-332.22088
135800.0,-332.67996
135900.0,-332.58286
136000.0,-332.67708
136100.0,-332.64388
136200.0,-332.53288
136300.0,-332.83416
136400.0,-332.6454
136500.0,-332.96514
136600.0,-332.35685
136700.0,-332.75764
136800.0,-332.42956
136900.0,-332.83041
137000.0,-332.53765
137100.0,-332.69225
137200.0,-332.62759
137300.0,-332.85623
137400.0,-332.87717
137500.0,-332.8751
137600.0,-332.38162
137700.0,-332.05405
137800.0,-332.62062
137900.0,-332.7899
138000.0,-332.84905
138100.0,-332.70596
138200.0,-332.29282
138300.0,-332.47069
138400.0,-332.70208
138500.0,-332.55856
138600.0,-332.639
138700.0,-332.87437
138800.0,-332.62894
138900.0,-332.73077
139000.0,-332.65425
139100.0,-332.6352
139200.0,-332.11751
139300.0,-332.49867
139400.0,-332.58628
139500.0,-332.67806
139600.0,-332.95133
139700.0,-332.6359
139800.0,-332.37097
139900.0,-332.15652
140000.0,-332.85888
140100.0,-332.88576
140200.0,-332.6017
140300.0,-332.69083
140400.0,-332.67408
140500.0,-332.55892
140600.0,-332.06784
140700.0,-332.41202
140800.0,-332.93323
140900.0,-332.75721
141000.0,-332.70995
141100.0,-332.27461
141200.0,-332.53158
141300.0,-332.94839
141400.0,-332.27701
141500.0,-332.49993
141600.0,-332.66767
141700.0,-332.74757
141800.0,-332.98276
141900.0,-333.33967
142000.0,-333.00685
142100.0,-332.85918
142200.0,-332.40588
142300.0,-332.60579
142400.0,-332.52747
142500.0,-333.08598
142600.0,-332.67115
142700.0,-332.66157
142800.0,-332.35385
142900.0,-331.9872
143000.0,-332.38703
143100.0,-332.42213
143200.0,-332.57238
143300.0,-332.67834
143400.0,-332.87456
143500.0,-332.41174
143600.0,-332.22608
143700.0,-332.17002
143800.0,-332.56143
143900.0,-332.45543
144000.0,-332.79071
144100.0,-332.47614
144200.0,-332.33385
144300.0,-332.68559
144400.0,-332.67293
144500.0,-332.9145
144600.0,-332.94367
144700.0,-333.07443
144800.0,-332.32483
144900.0,-332.16205
145000.0,-332.45444
145100.0,-332.35271
145200.0,-332.71753
145300.0,-332.69097
145400.0,-332.52999
145500.0,-332.35483
145600.0,-332.35134
145700.0,-332.61868
145800.0,-332.10695
145900.0,-332.78022
146000.0,-333.09741
146100.0,-332.84902
146200.0,-332.53937
146300.0,-332.63626
146400.0,-332.73938
146500.0,-332.52657
146600.0,-332.90396
146700.0,-332.66438
146800.0,-332.7146
146900.0,-332.80242
147000.0,-332.65571
147100.0,-332.37773
147200.0,-332.75647
147300.0,-332.8733
147400.0,-332.61034
147500.0,-332.54702
147600.0,-332.39763
147700.0,-332.65875
147800.0,-332.50119
147900.0,-332.70563
148000.0,-332.51526
148100.0,-332.5556
148200.0,-332.30227
148300.0,-332.05535
148400.0,-332.31146
148500.0,-332.50544
148600.0,-332.81623
148700.0,-333.05374
148800.0,-332.38019
148900.0,-331.96357
149000.0,-332.24841
149100.0,-332.78481
149200.0,-332.61842
149300.0,-332.8641
149400.0,-332.67844
149500.0,-332.3266
149600.0,-332.41977
149700.0,-332.51396
149800.0,-332.62355
149900.0,-333.14505
150000.0,-332.56982
150100.0,-332.59236
150200.0,-332.45501
150300.0,-332.69766
150400.0,-332.5454
150500.0,-332.44097
150600.0,-332.83993
150700.0,-333.09566
150800.0,-332.81929
150900.0,-332.43595
151000.0,-332.62566
151100.0,-332.9621
151200.0,-332.60511
151300.0,-332.6368
151400.0,-332.7819
151500.0,-332.37748
151600.0,-332.39284
151700.0,-332.3887
151800.0,-332.8414
151900.0,-332.78006
152000.0,-332.91324
152100.0,-332.9812
152200.0,-332.94447
152300.0,-332.43753
152400.0,-332.62738
152500.0,-332.23996
152600.0,-332.41229
152700.0,-332.86108
152800.0,-332.59597
152900.0,-332.7029
153000.0,-332.80372
153100.0,-331.94832
153200.0,-332.50703
153300.0,-332.86765
153400.0,-332.98889
153500.0,-333.07954
153600.0,-332.49232
153700.0,-332.64052
153800.0,-332.26478
153900.0,-332.67461
154000.0,-332.31909
154100.0,-332.9779
154200.0,-332.81605
154300.0,-332.86523
154400.0,-332.73195
154500.0,-332.34442
154600.0,-332.57803
154700.0,-332.88398
154800.0,-332.8779
154900.0,-332.61949
155000.0,-332.07713
155100.0,-332.38365
155200.0,-332.56218
155300.0,-332.69587
155400.0,-332.74944
155500.0,-332.90733
155600.0,-332.57823
155700.0,-332.96092
155800.0,-332.54241
155900.0,-332.33821
156000.0,-332.56601
156100.0,-332.79911
156200.0,-332.51685
156300.0,-332.80891
156400.0,-332.98915
156500.0,-332.45871
156600.0,-332.75465
156700.0,-332.31433
156800.0,-332.46139
156900.0,-332.36478
157000.0,-332.50056
157100.0,-332.47702
157200.0,-332.37387
157300.0,-332.32361
157400.0,-332.57895
157500.0,-332.70283
157600.0,-332.5117
157700.0,-332.44148
157800.0,-332.63731
157900.0,-332.45953
158000.0,-332.58381
158100.0,-332.96635
158200.0,-332.9053
158300.0,-332.7341
158400.0,-332.34
158500.0,-332.16238
158600.0,-332.3052
158700.0,-332.82563
158800.0,-332.73608
158900.0,-332.81384
159000.0,-332.62137
159100.0,-332.16731
159200.0,-332.23341
159300.0,-332.20957
159400.0,-332.66122
159500.0,-332.86705
159600.0,-332.63178
159700.0,-332.71271
159800.0,-332.40488
159900.0,-332.76088
160000.0,-332.62218
160100.0,-332.84575
160200.0,-332.61454
160300.0,-332.553
160400.0,-332.36522
160500.0,-332.44886
160600.0,-332.97026
160700.0,-332.70489
160800.0,-332.8574
160900.0,-332.91252
161000.0,-332.74314
161100.0,-333.02571
161200.0,-332.59215
161300.0,-332.43847
161400.0,-332.47914
161500.0,-332.5927
161600.0,-332.65868
161700.0,-332.55526
161800.0,-332.35025
161900.0,-332.02916
162000.0,-332.89356
162100.0,-332.59216
162200.0,-332.87181
162300.0,-332.45589
162400.0,-332.57329
162500.0,-331.93618
162600.0,-332.94894
162700.0,-332.56087
162800.0,-332.56835
162900.0,-332.39389
163000.0,-332.4128
163100.0,-332.32941
163200.0,-332.52498
163300.0,-332.6917
163400.0,-332.70915
163500.0,-332.32114
163600.0,-332.69266
163700.0,-332.67806
163800.0,-332.87313
163900.0,-332.72758
164000.0,-332.29885
164100.0,-332.67024
164200.0,-332.72565
164300.0,-332.56786
164400.0,-333.01465
164500.0,-332.63001
164600.0,-332.41431
164700.0,-332.9779
164800.0,-332.74448
164900.0,-332.67013
165000.0,-332.31704
165100.0,-332.3943
165200.0,-332.59745
165300.0,-332.86963
165400.0,-332.71684
165500.0,-332.77977
165600.0,-332.24945
165700.0,-332.41368
165800.0,-332.36161
165900.0,-332.64009
166000.0,-332.99398
166100.0,-332.78971
166200.0,-332.5557
166300.0,-332.45692
166400.0,-332.21323
166500.0,-332.58616
166600.0,-332.64396
166700.0,-332.59481
166800.0,-332.72341
166900.0,-332.61895
167000.0,-332.85875
167100.0,-332.45287
167200.0,-332.3113
167300.0,-332.31678
167400.0,-332.70305
167500.0,-332.63283
167600.0,-332.98293
167700.0,-332.94203
167800.0,-332.22542
167900.0,-332.39492
168000.0,-332.70457
168100.0,-332.81404
168200.0,-332.42323
168300.0,-332.84389
168400.0,-332.83287
168500.0,-332.7923
168600.0,-332.59139
168700.0,-332.37615
168800.0,-332.7138
168900.0,-332.70115
169000.0,-332.84348
169100.0,-332.46148
169200.0,-332.4083
169300.0,-332.29201
169400.0,-332.1026
169500.0,-332.14428
169600.0,-332.64844
169700.0,-332.84155
169800.0,-332.59515
169900.0,-332.49985
170000.0,-332.61779
170100.0,-332.28281
170200.0,-332.79341
170300.0,-332.54294
170400.0,-333.01996
170500.0,-332.79434
170600.0,-332.60025
170700.0,-332.4604
170800.0,-332.45164
170900.0,-332.55256
171000.0,-332.82384
171100.0,-332.63657
171200.0,-332.70898
171300.0,-332.92809
171400.0,-331.97755
171500.0,-332.24874
171600.0,-332.74104
171700.0,-332.80997
171800.0,-332.60367
171900.0,-333.03086
172000.0,-332.38638
172100.0,-332.49042
172200.0,-331.97292
172300.0,-332.72189
172400.0,-332.59828
172500.0,-332.75088
172600.0,-332.92095
172700.0,-332.72969
172800.0,-332.79946
172900.0,-332.09314
173000.0,-332.09443
173100.0,-332.50451
173200.0,-332.67898
173300.0,-332.70538
173400.0,-332.68555
173500.0,-332.59696
173600.0,-332.49201
173700.0,-332.55132
173800.0,-332.07679
173900.0,-333.07591
174000.0,-332.80724
174100.0,-332.96678
174200.0,-332.03014
174300.0,-332.19311
174400.0,-332.40043
174500.0,-332.43539
174600.0,-332.47861
174700.0,-332.93646
174800.0,-333.27028
174900.0,-333.01007
175000.0,-332.64873
175100.0,-332.76788
175200.0,-332.50986
175300.0,-332.35216
175400.0,-332.72041
175500.0,-332.55428
175600.0,-332.41808
175700.0,-332.43248
175800.0,-332.98466
175900.0,-332.27252
176000.0,-332.73059
176100.0,-332.77042
176200.0,-332.63385
176300.0,-332.78769
176400.0,-332.2419
176500.0,-332.36607
176600.0,-332.73635
176700.0,-332.90801
176800.0,-332.66458
176900.0,-332.17508
177000.0,-332.71221
177100.0,-332.8231
177200.0,-333.11605
177300.0,-333.01107
177400.0,-332.52397
177500.0,-332.53615
177600.0,-332.547
177700.0,-332.04987
177800.0,-332.506
177900.0,-332.45224
178000.0,-332.98294
178100.0,-332.70903
178200.0,-332.9028
178300.0,-332.44189
178400.0,-332.6485
178500.0,-332.49836
178600.0,-332.57303
178700.0,-332.98179
178800.0,-333.09649
178900.0,-332.67926
179000.0,-332.72417
179100.0,-332.7072
179200.0,-332.60212
179300.0,-332.89819
179400.0,-332.63699
179500.0,-332.29225
179600.0,-332.30807
179700.0,-331.93328
179800.0,-332.13703
179900.0,-332.69312
180000.0,-332.86362
180100.0,-332.95762
180200.0,-333.02361
180300.0,-332.58252
180400.0,-332.50508
180500.0,-332.65325
180600.0,-332.58759
180700.0,-332.49448
180800.0,-332.51531
180900.0,-333.01864
181000.0,-333.21865
181100.0,-332.99401
181200.0,-332.31662
181300.0,-332.33327
181400.0,-332.68812
181500.0,-332.47394
181600.0,-332.48591
181700.0,-332.733
181800.0,-332.73273
181900.0,-332.46788
182000.0,-332.69627
182100.0,-332.58268
182200.0,-332.50525
182300.0,-332.2149
182400.0,-332.34399
182500.0,-332.59745
182600.0,-332.69638
182700.0,-332.86418
182800.0,-332.61131
182900.0,-332.70172
183000.0,-333.17021
183100.0,-332.8373
183200.0,-332.56399
183300.0,-332.30183
183400.0,-332.68284
183500.0,-332.70932
183600.0,-332.69828
183700.0,-332.77309
183800.0,-332.30833
183900.0,-331.81081
184000.0,-332.41829
184100.0,-332.66914
184200.0,-332.675
184300.0,-332.7025
184400.0,-332.46823
184500.0,-332.40158
184600.0,-332.07131
184700.0,-332.73577
184800.0,-332.72
184900.0,-332.67072
185000.0,-332.75696
185100.0,-332.68264
185200.0,-332.45476
185300.0,-332.73558
185400.0,-332.49358
185500.0,-332.45866
185600.0,-332.749
185700.0,-332.9257
185800.0,-332.82313
185900.0,-332.24946
186000.0,-332.26694
186100.0,-332.30574
186200.0,-332.79044
186300.0,-332.28006
186400.0,-332.56688
186500.0,-332.57895
186600.0,-332.35302
186700.0,-332.08989
186800.0,-332.23174
186900.0,-332.89115
187000.0,-332.86448
187100.0,-332.45988
187200.0,-332.39382
187300.0,-331.93909
187400.0,-332.41471
187500.0,-332.76791
187600.0,-332.79139
187700.0,-332.73065
187800.0,-332.71662
187900.0,-332.11345
188000.0,-332.10362
188100.0,-332.65665
188200.0,-333.05274
188300.0,-332.91173
188400.0,-332.28847
188500.0,-331.92135
188600.0,-332.5558
188700.0,-332.65132
188800.0,-332.7779
188900.0,-332.66376
189000.0,-332.8099
189100.0,-332.21278
189200.0,-332.25443
189300.0,-332.66508
189400.0,-332.65877
189500.0,-332.67338
189600.0,-332.76869
189700.0,-332.53511
189800.0,-332.37563
189900.0,-332.60276
190000.0,-332.43754
190100.0,-332.6377
190200.0,-332.43896
190300.0,-332.26984
190400.0,-332.14425
190500.0,-332.28385
190600.0,-332.28184
190700.0,-332.4954
190800.0,-332.50856
190900.0,-333.08789
191000.0,-332.45741
191100.0,-332.6306
191200.0,-332.32499
191300.0,-332.30616
191400.0,-332.70161
191500.0,-332.87572
191600.0,-333.14024
191700.0,-332.61844
191800.0,-332.96055
191900.0,-332.76355
192000.0,-332.62824
192100.0,-332.24236
192200.0,-332.16846
192300.0,-332.50758
192400.0,-332.95368
192500.0,-332.67629
192600.0,-332.89208
192700.0,-332.57119
192800.0,-332.69152
192900.0,-332.87564
193000.0,-332.44308
193100.0,-332.44761
193200.0,-332.52231
193300.0,-332.80802
193400.0,-332.82387
193500.0,-332.7753
193600.0,-332.50229
193700.0,-332.22306
193800.0,-332.38106
193900.0,-332.49925
194000.0,-332.75819
194100.0,-332.37111
194200.0,-332.33762
194300.0,-332.13141
194400.0,-332.45374
194500.0,-332.12682
194600.0,-332.4994
194700.0,-332.53454
194800.0,-332.62199
194900.0,-332.89173
195000.0,-332.74123
195100.0,-332.45556
195200.0,-332.39571
195300.0,-332.25665
195400.0,-332.37116
195500.0,-332.89199
195600.0,-332.56936
195700.0,-332.51694
195800.0,-332.48871
195900.0,-332.22617
196000.0,-332.57424
196100.0,-333.03569
196200.0,-332.42431
196300.0,-332.57848
196400.0,-332.38321
196500.0,-332.26412
196600.0,-332.49604
196700.0,-332.39128
196800.0,-332.76699
196900.0,-332.71667
197000.0,-332.67626
197100.0,-332.30894
197200.0,-332.33942
197300.0,-332.80065
197400.0,-332.65335
197500.0,-332.46189
197600.0,-332.8837
197700.0,-332.42369
197800.0,-332.0165
197900.0,-332.50076
198000.0,-332.5483
198100.0,-332.69339
198200.0,-332.38391
198300.0,-332.32281
198400.0,-332.49867
198500.0,-332.59012
198600.0,-332.51695
198700.0,-332.79939
198800.0,-332.96581
198900.0,-332.25124
199000.0,-332.5005
199100.0,-332.54121
199200.0,-332.53586
199300.0,-332.48745
199400.0,-332.77927
199500.0,-332.93319
199600.0,-332.22953
199700.0,-332.41073
199800.0,-332.59085
199900.0,-332.6063
200000.0,-332.51584
200100.0,-332.69367
200200.0,-332.13817
200300.0,-332.53239
200400.0,-332.75947
200500.0,-333.02885
200600.0,-332.88032
200700.0,-332.18727
200800.0,-332.3423
200900.0,-332.51937
201000.0,-332.73226
201100.0,-332.53901
201200.0,-332.26438
201300.0,-332.39991
201400.0,-332.60918
201500.0,-333.02743
201600.0,-332.76159
201700.0,-332.31838
201800.0,-332.60605
201900.0,-332.56452
202000.0,-332.77997
202100.0,-332.60749
202200.0,-332.73239
202300.0,-332.68502
202400.0,-332.55714
202500.0,-332.89342
202600.0,-332.44803
202700.0,-332.60886
202800.0,-332.51975
202900.0,-332.95529
203000.0,-332.93847
203100.0,-332.59045
203200.0,-332.28163
203300.0,-332.38593
203400.0,-332.43054
203500.0,-332.62323
203600.0,-332.75115
203700.0,-333.09898
203800.0,-333.12145
203900.0,-332.25165
204000.0,-332.57924
204100.0,-332.53312
204200.0,-332.6118
204300.0,-332.37162
204400.0,-332.53074
204500.0,-332.39286
204600.0,-332.43649
204700.0,-332.51703
204800.0,-332.80029
204900.0,-332.67049
205000.0,-332.57136
205100.0,-332.16515
205200.0,-332.32174
205300.0,-332.54145
205400.0,-333.04302
205500.0,-332.61193
205600.0,-332.45339
205700.0,-332.0218
205800.0,-332.45574
205900.0,-332.74842
206000.0,-333.04443
206100.0,-332.5526
206200.0,-332.39389
206300.0,-332.4275
206400.0,-332.82927
206500.0,-332.57391
206600.0,-332.77298
206700.0,-332.80425
206800.0,-332.33114
206900.0,-332.68332
207000.0,-332.7223
207100.0,-332.54631
207200.0,-332.2675
207300.0,-332.37726
207400.0,-332.48247
207500.0,-332.23262
207600.0,-332.61892
207700.0,-332.56644
207800.0,-332.67994
207900.0,-332.82726
208000.0,-332.4173
208100.0,-332.30758
208200.0,-332.8259
208300.0,-332.47588
208400.0,-332.84798
208500.0,-332.96108
208600.0,-332.39257
208700.0,-332.61073
208800.0,-332.18042
208900.0,-332.8356
209000.0,-332.82644
209100.0,-332.40293
209200.0,-332.731
209300.0,-332.20902
209400.0,-332.32236
209500.0,-332.44599
209600.0,-332.78768
209700.0,-332.5728
209800.0,-332.48242
209900.0,-332.63869
210000.0,-332.00353
210100.0,-332.16047
210200.0,-332.64465
210300.0,-332.63393
210400.0,-332.72468
210500.0,-332.40304
210600.0,-332.69914
210700.0,-332.48565
210800.0,-332.82803
210900.0,-332.53431
211000.0,-332.38918
211100.0,-332.33229
211200.0,-332.24845
211300.0,-332.91954
211400.0,-332.44787
211500.0,-332.54978
211600.0,-332.41111
211700.0,-332.21666
211800.0,-332.31807
211900.0,-332.78134
212000.0,-332.69623
212100.0,-332.54493
212200.0,-332.38765
212300.0,-332.28276
212400.0,-332.07577
212500.0,-332.31249
212600.0,-332.89683
212700.0,-332.84392
212800.0,-332.80146
212900.0,-332.49856
213000.0,-332.86866
213100.0,-332.60197
213200.0,-332.67687
213300.0,-332.44694
213400.0,-332.45067
213500.0,-332.71498
213600.0,-332.90364
213700.0,-332.73482
213800.0,-332.76425
213900.0,-332.77518
214000.0,-331.94724
214100.0,-332.54609
214200.0,-332.49182
214300.0,-332.58901
214400.0,-332.73297
214500.0,-332.79969
214600.0,-332.73625
214700.0,-332.78484
214800.0,-332.56128
214900.0,-332.21262
215000.0,-332.72527
215100.0,-333.18155
215200.0,-332.50941
215300.0,-332.21661
215400.0,-332.14646
215500.0,-332.49368
215600.0,-332.87427
215700.0,-332.50999
215800.0,-332.82561
215900.0,-332.69854
216000.0,-332.54613
216100.0,-332.44271
216200.0,-332.5001
216300.0,-332.36429
216400.0,-332.56538
216500.0,-332.37598
216600.0,-332.82867
216700.0,-332.83062
216800.0,-332.90816
216900.0,-332.7347
217000.0,-332.1282
217100.0,-331.99475
217200.0,-332.74558
217300.0,-332.7393
217400.0,-332.81432
217500.0,-332.78573
217600.0,-332.38436
217700.0,-332.80558
217800.0,-332.2943
217900.0,-332.65077
218000.0,-332.27129
218100.0,-332.82881
218200.0,-332.86089
218300.0,-332.55746
218400.0,-332.59606
218500.0,-332.05785
218600.0,-332.72795
218700.0,-332.38164
218800.0,-332.9814
218900.0,-332.62403
219000.0,-332.85684
219100.0,-332.72689
219200.0,-332.78006
219300.0,-332.75199
219400.0,-332.37639
219500.0,-332.4275
219600.0,-332.58382
219700.0,-332.7335
219800.0,-332.76878
219900.0,-332.92846
220000.0,-332.66738
220100.0,-332.60882
220200.0,-332.60025
220300.0,-332.82222
220400.0,-332.69175
220500.0,-332.82684
220600.0,-332.66229
220700.0,-332.29446
220800.0,-332.76049
220900.0,-332.56019
221000.0,-332.6929
221100.0,-332.50361
221200.0,-332.77267
221300.0,-332.68247
221400.0,-332.38861
221500.0,-332.67278
221600.0,-332.59892
221700.0,-332.49393
221800.0,-332.9342
221900.0,-332.19172
222000.0,-332.77676
222100.0,-332.97852
222200.0,-332.85152
222300.0,-332.57105
222400.0,-332.13344
222500.0,-332.10553
222600.0,-332.43274
222700.0,-332.59759
222800.0,-332.58811
222900.0,-332.43564
223000.0,-332.75108
223100.0,-332.63355
223200.0,-332.72512
223300.0,-332.66869
223400.0,-332.68415
223500.0,-332.44224
223600.0,-332.57687
223700.0,-332.59796
223800.0,-332.39496
223900.0,-332.0909
224000.0,-332.96788
224100.0,-332.85916
224200.0,-332.7085
224300.0,-332.6427
224400.0,-332.03398
224500.0,-332.39546
224600.0,-332.64171
224700.0,-332.52557
224800.0,-332.87031
224900.0,-332.80649
225000.0,-332.7054
225100.0,-333.13408
225200.0,-332.90718
225300.0,-332.3802
225400.0,-332.79613
225500.0,-332.63449
225600.0,-332.66865
225700.0,-333.14432
225800.0,-332.54174
225900.0,-332.401
226000.0,-332.40416
226100.0,-332.6763
226200.0,-332.59184
226300.0,-332.68854
226400.0,-332.68517
226500.0,-332.72499
226600.0,-332.51004
226700.0,-332.02383
226800.0,-332.66816
226900.0,-333.07464
227000.0,-333.02156
227100.0,-332.58631
227200.0,-332.68972
227300.0,-332.20524
227400.0,-332.80902
227500.0,-332.89763
227600.0,-332.77056
227700.0,-332.47223
227800.0,-332.45666
227900.0,-332.74192
228000.0,-332.31999
228100.0,-332.58578
228200.0,-332.80035
228300.0,-332.72135
228400.0,-332.65757
228500.0,-332.83364
228600.0,-332.28584
228700.0,-332.18908
228800.0,-332.57332
228900.0,-332.8739
229000.0,-332.67973
229100.0,-332.71491
229200.0,-332.48867
229300.0,-332.51536
229400.0,-332.39524
229500.0,-332.72716
229600.0,-332.77237
229700.0,-332.47263
229800.0,-332.26953
229900.0,-333.0103
230000.0,-332.98471
230100.0,-332.7671
230200.0,-332.6008
230300.0,-332.36837
230400.0,-332.56617
230500.0,-332.52968
230600.0,-332.95927
230700.0,-332.78401
230800.0,-332.70961
230900.0,-332.12271
231000.0,-332.26084
231100.0,-332.89337
231200.0,-332.67205
231300.0,-333.20069
231400.0,-332.7615
231500.0,-332.92718
231600.0,-332.67504
231700.0,-332.0955
231800.0,-332.5245
231900.0,-332.72573
232000.0,-332.62125
232100.0,-333.05057
232200.0,-332.71549
232300.0,-332.73779
232400.0,-332.30717
232500.0,-332.48356
232600.0,-332.58949
232700.0,-332.59118
232800.0,-332.56639
232900.0,-332.3345
233000.0,-332.59522
233100.0,-332.38648
233200.0,-332.67006
233300.0,-332.93145
233400.0,-332.80011
233500.0,-332.69191
233600.0,-332.74949
233700.0,-332.2961
233800.0,-332.85977
233900.0,-332.80817
234000.0,-332.53958
234100.0,-332.74276
234200.0,-332.91744
234300.0,-332.75433
234400.0,-332.8904
234500.0,-333.03224
234600.0,-332.48092
234700.0,-332.50613
234800.0,-332.46781
234900.0,-332.21646
235000.0,-332.68995
235100.0,-332.68775
235200.0,-332.57256
235300.0,-332.45626
235400.0,-332.94897
235500.0,-332.73067
235600.0,-332.44683
235700.0,-332.81368
235800.0,-332.81603
235900.0,-332.75211
236000.0,-332.61046
236100.0,-332.56544
236200.0,-332.1421
236300.0,-332.33178
236400.0,-332.80996
236500.0,-332.41176
236600.0,-332.57485
236700.0,-332.72171
236800.0,-332.80699
236900.0,-332.64122
237000.0,-332.75246
237100.0,-332.58734
237200.0,-332.64286
237300.0,-332.59163
237400.0,-332.32684
237500.0,-332.02236
237600.0,-332.57648
237700.0,-332.70754
237800.0,-332.83979
237900.0,-332.67838
238000.0,-332.28456
238100.0,-332.04562
238200.0,-332.58464
238300.0,-332.55439
238400.0,-332.63155
238500.0,-332.571
238600.0,-332.96722
238700.0,-332.61504
238800.0,-333.00828
238900.0,-332.78511
239000.0,-332.41501
239100.0,-332.20814
239200.0,-332.30422
239300.0,-332.79743
239400.0,-332.71095
239500.0,-332.32864
239600.0,-332.56681
239700.0,-332.67555
239800.0,-332.62622
239900.0,-332.38547
240000.0,-332.36099
240100.0,-332.58954
240200.0,-332.39039
240300.0,-332.58408
240400.0,-332.6246
240500.0,-332.24187
240600.0,-332.53087
240700.0,-332.88444
240800.0,-332.74963
240900.0,-332.52427
241000.0,-332.66823
241100.0,-332.51883
241200.0,-332.33745
241300.0,-332.66502
241400.0,-332.57367
241500.0,-332.47408
241600.0,-332.1534
241700.0,-332.72114
241800.0,-332.39816
241900.0,-332.42446
242000.0,-332.60503
242100.0,-332.79659
242200.0,-332.20284
242300.0,-332.40585
242400.0,-332.65995
242500.0,-332.08789
242600.0,-332.33883
242700.0,-332.48087
242800.0,-332.85372
242900.0,-332.90694
243000.0,-333.03065
243100.0,-332.63675
243200.0,-332.60665
243300.0,-332.51997
243400.0,-332.64455
243500.0,-332.75688
243600.0,-332.61712
243700.0,-332.20807
243800.0,-332.52748
243900.0,-332.41233
244000.0,-332.7472
244100.0,-332.97203
244200.0,-332.70546
244300.0,-332.44309
244400.0,-332.14445
244500.0,-332.75093
244600.0,-332.63404
244700.0,-332.86426
244800.0,-332.46754
244900.0,-332.38401
245000.0,-332.11692
245100.0,-332.63146
245200.0,-332.69099
245300.0,-332.76008
245400.0,-332.54939
245500.0,-332.21017
245600.0,-332.26974
245700.0,-332.56109
245800.0,-332.45912
245900.0,-332.22386
246000.0,-332.70376
246100.0,-332.49238
246200.0,-332.23913
246300.0,-332.45015
246400.0,-332.40508
246500.0,-332.50806
246600.0,-332.51907
246700.0,-332.90031
246800.0,-332.76863
246900.0,-332.77074
247000.0,-332.55759
247100.0,-332.48841
247200.0,-332.82306
247300.0,-332.94175
247400.0,-332.47899
247500.0,-333.08847
247600.0,-332.54319
247700.0,-332.48554
247800.0,-332.49665
247900.0,-332.8647
248000.0,-332.87569
248100.0,-332.65429
248200.0,-332.42568
248300.0,-331.78579
248400.0,-331.89572
248500.0,-332.54669
248600.0,-332.61711
248700.0,-332.79679
248800.0,-332.71887
248900.0,-332.37252
249000.0,-332.18876
249100.0,-332.34799
249200.0,-332.33812
249300.0,-332.76985
249400.0,-332.54798
249500.0,-332.54443
249600.0,-333.11845
249700.0,-333.30093
249800.0,-332.33113
249900.0,-332.35575
250000.0,-333.29541
250100.0,-332.60912
250200.0,-332.69647
250300.0,-333.07891
250400.0,-332.643
250500.0,-331.85894
250600.0,-332.50441
250700.0,-332.82871
250800.0,-332.75958
250900.0,-332.57369
251000.0,-332.61889
251100.0,-332.2769
251200.0,-332.73241
251300.0,-332.39259
251400.0,-332.37068
251500.0,-332.52051
251600.0,-332.60725
251700.0,-332.52381
251800.0,-332.55126
251900.0,-332.07335
252000.0,-331.53723
252100.0,-332.24788
252200.0,-332.6003
252300.0,-332.95428
252400.0,-332.60251
252500.0,-332.9703
252600.0,-332.32919
252700.0,-332.3104
252800.0,-332.50983
252900.0,-332.52227
253000.0,-332.8399
253100.0,-332.86069
253200.0,-332.588
253300.0,-332.35724
253400.0,-332.42699
253500.0,-332.70141
253600.0,-332.45324
253700.0,-332.46191
253800.0,-332.64257
253900.0,-332.6818
254000.0,-332.72113
254100.0,-332.8099
254200.0,-332.18925
254300.0,-332.47506
254400.0,-332.55687
